nm;Pute2_2, (M, id=5248);Rind1_1, (M, id=5249);Rind1_2, (M, id=5250);Rind1_3 Schwarte, (M, id=5251);Rind1_4, (M, id=5252);Rind1_5 Sehne, (M, id=5253);Rind2 Fett, (M, id=5254);Rind Rumpsteak, (M, id=5255);Rind Rumpsteak Schwarte, (M, id=5256);Schweinenacken1 Fett, (M, id=5257);Schweinenacken1 Fett, (M, id=5258);Schweinenacken1 Knochen, (M, id=5259);Schweinenachen1 Knochenmark, (M, id=5260);Schweineruecken1, (M, id=5261);Schweineruecken1 Sehne, (M, id=5262);Schweineruecken2, (M, id=5263);Schweineruecken3, (M, id=5264);Schweineruecken4, (M, id=5265);Kotelett Fett, (M, id=5952);Kotelett Fleisch dunkel, (M, id=5953);Kotelett Fleisch hell, (M, id=5954);Kotelett Knochen, (M, id=5955);Kotelett Knochenmark, (M, id=5956);Rumpsteak Fleisch dunkel, (M, id=5957);Rumpsteak Fett, (M, id=5958);Rumpsteak Fleisch hell, (M, id=5959);Jungbulle Hüftsteak 1, (M, id=5966);Jungbulle Hüftsteak 2, (M, id=5967);Rinderhüfte 1, (M, id=5971);Rinderhüfte 2, (M, id=5972);Rinderhüfte 3 Fett, (M, id=5973);Rinderhüfte 4, (M, id=5974);Rinderkeule 1 Fett, (M, id=5975);Rinderkeule 2, (M, id=5976);Rinderkeule 3, (M, id=5977);Schwein 1, (M, id=5978);Schwein 2, (M, id=5979);Schweinenacken 1-1 Fett, (M, id=5980);Schweinenacken 1-2, (M, id=5981);Schweinerücken 1-1, (M, id=5982);Schweinerücken 1-2, (M, id=5983);Schwein Fett, (M, id=5984);Weisswurst, (M, id=5986);Schweinefleisch Fett 1, (M, id=5987);Schweinefleisch Fett 2, (M, id=5988);Schweinefleisch Fett 3, (M, id=5989);Schweinefleisch Fett Blut, (M, id=5990);Schweinefleisch Fleisch 1, (M, id=5991);Schweinefleisch Fleisch 2, (M, id=5992);Schweinefleisch Fleisch 3, (M, id=5993);Schweinefleisch Fleisch 4, (M, id=5994);Schweinefleisch Knochen 1, (M, id=5995);Schweinefleisch Knochen 2, (M, id=5996);Schweinefleisch Knochen 3, (M, id=5997);Schweinefleisch Knochen Rippe, (M, id=5998);Schweinefleisch Knochenmark 1, (M, id=5999);Schweinefleisch Knorpel, (M, id=6000);Schweinefleisch Schwarte, (M, id=6001);Schweinefleisch Sehne 1, (M, id=6002);Huhn1_1, (M, id=5237);Huhn1_2, (M, id=5238);Huhn2 Fett, (M, id=5239);Huhn2, (M, id=5240);Jungbulle1_1, (M, id=5241);Jungbulle1_2, (M, id=5242);Jungbulle2, (M, id=5243);Jungbulle3, (M, id=5244);Pute1_1, (M, id=5245);Pute1_2, (M, id=5246);Pute2_1, (M, id=5247)
1370;2,62875440532;0,88284611034;1,41171772511;7,00756817141;1,30654323256;2,09471589411;7,53781223292;0,667821470154;14,2166971628;1,44625830513;14,5619884711;17,0292677975;7,20208589918;0,587353604654;9,16672832381;1,2475651392;0,743182061909;1,5149114253;8,18732321675;1,24023971155;1,19015524008;7,17909863079;18,1761811888;3,4160813667;11,1176680825;3,86566248932;4,9332878004;1,6147039997;2,55335015055;2,56386783896;9,22493706324;1,88231525513;9,75734421782;1,66943873813;1,58126063717;1,20822032332;2,25306548371;15,6364147883;3,32711345317;3,4821226542;0,999113160821;9,82472286899;11,3282131493;18,647691697;10,6995008825;21,7285333826;9,38357760061;1,82638622222;3,86657798869;9,06007407647;3,22682074962;18,3593132894;24,5536839403;19,9718079892;12,2049694369;12,6812353123;9,9302896448;20,4753828351;4,64200218007;1,05246269007;0,64710102386;9,69189525438;0,504711468604;1,61424989071;1,00518862976;1,48740630992;1,23813183929;0,307739399877;0,574906435905;2,38809240304
1380;2,0617779133;0,768809980914;1,25844699914;6,66122578363;1,08720166454;1,81108334995;6,51243449643;0,541870344532;12,7248208468;1,27357148906;12,9235666523;15,2038062844;6,32744579388;0,548263759695;8,00798540657;1,03346186386;0,601138394941;1,26227999872;6,80441805723;0,927419925321;0,965960322433;6,345166017;16,3452450117;3,2393416067;9,98686473367;3,58003572485;3,3760232663;1,33118265255;2,21719579326;1,96347378312;7,63189655372;1,55331597237;7,44677919273;1,41492080918;1,33756793376;1,05427480127;1,9254274657;12,5969410924;2,70414741404;3,03045872657;0,664538186296;7,26613665578;8,53945480904;15,9116153338;9,73236948081;18,3618311659;8,05287968634;1,545270571;3,77461129565;8,43134033932;2,62152515291;16,6415052141;22,8360526915;18,2959820635;11,2108286623;11,6007846358;9,4653438889;17,6453133682;4,20629184563;0,863122907086;0,605675534543;8,06593158898;0,444107785282;1,43764918888;0,838544679404;1,18716651232;1,07043799345;0,145785927303;0,446925037916;2,41841751876
1390;1,49291775527;0,641430027203;1,07639906931;6,07082615901;0,916318168692;1,43470671901;5,34191238389;0,459613049552;10,6033455677;1,17684347793;10,6681248117;12,27444615;5,17916430527;0,4812053788;6,62565755169;0,909341631704;0,517222789325;0,999653559008;5,46681739454;0,740933409338;0,726162588908;5,12487510251;13,8483881375;3,09177314956;8,55948680281;3,45133440866;2,03488541786;1,07649267974;1,91606794436;1,35352588232;5,97597165631;1,09080977941;5,52577658653;1,05065057607;0,979227981389;0,954054848564;1,51044317974;10,2078047027;2,01294642306;2,7155328899;0,359987613244;5,12953975739;6,00625913194;12,9308902135;8,69914015271;13,7551614051;6,18494391512;0,865313850522;3,34016605301;7,14153851112;1,95971695822;14,2232042008;19,840670647;15,4457823783;9,43490239256;10,2159480405;8,55344561293;14,4236210947;3,25140384178;0,725030401964;0,416438613248;6,23706628969;0,365479373512;1,2519047258;0,598827742536;0,901585291691;0,790744630841;0,00547686519212;0,286971770093;2,30041651755
1400;1,08052025355;0,744190987812;0,953039595646;5,73818461058;0,960300163865;1,30088896929;4,72899772614;0,436052420643;9,42825727238;1,11459985255;9,559852205;9,746798698;4,35189015991;0,482299500669;5,85989594477;0,806455746352;0,503776616566;0,961198234842;4,82030017266;0,571274029272;0,535916265211;4,45134462728;11,8133725102;3,06956572624;7,54362513895;3,33123210618;1,4836646084;0,985820769284;1,72657066931;1,11865146;4,9631388408;1,05075652553;4,31118085307;0,87797209326;0,888211018288;0,877123368636;1,30363647046;8,6126519933;1,80308347076;2,49937688553;0,333418239759;3,7658019389;4,57596077962;11,2698237506;8,34931845962;10,555351015;5,12761227643;0,574816755433;3,13428316696;6,33455773826;1,33242493177;12,2231622562;17,0378553208;12,8522443633;8,04433533745;9,16881166447;7,98254855946;12,4336406321;2,54426136807;0,749662263958;0,48590317485;5,15171038714;0,416982002248;1,20908894995;0,607862810728;0,872029553912;0,686891383076;0,00016532951261;0,372461535359;2,37431318154
1410;0,613975313255;0,328012481784;0,556937831704;4,92168857557;0,503667428684;0,671787909439;3,84810342669;0,0611086321475;8,20621006107;0,686987352956;8,1265797062;7,69382863089;3,59563580248;0,161147991108;4,74395242201;0,329894524388;0,191215382736;0,40525126502;3,89184806561;0,248364063843;0,24919968426;3,80083297085;10,3574794942;2,87504270821;6,72211315998;2,87062741846;1,05931734459;0,926802252854;1,65244172006;1,08511569266;4,30394198768;0,957460596781;3,76227677822;0,879453908712;0,871901369824;0,850437011839;1,11892921403;7,63175791016;1,56895001967;2,40715729083;0,240510288278;2,98563847764;3,8753373643;9,9688871081;8,08510575622;8,24415504168;4,42250773748;0,675914230857;2,96230592129;6,0232949475;1,35068636526;10,9027442521;15,2435507733;11,0161620127;6,97654764859;8,4302180728;7,61273404741;10,8701212202;2,23954265588;0,542338022738;0,273453847339;3,85436766293;0,124839643159;0,683687589265;0,180480133207;0,330216348364;0,288645434478;-0,574612947152;-0,24377780283;2,13997568259
1420;0,727143257536;0,484720695145;0,73203823876;4,80085607095;0,654937172733;0,723746693119;3,65189614823;0,192527054907;7,55497464573;0,92193366276;7,5647252104;6,97016862297;3,47831950976;0,280437465741;4,44183142513;0,577491084081;0,330817860323;0,515584574979;3,87489098463;0,475772019192;0,59536544808;3,89386775985;9,85095066832;3,06008842947;6,59124159756;3,22930830787;1,06416321011;0,948484930253;1,5719706465;1,05161034692;4,1311690952;0,922427163667;3,51896364811;0,897425240211;0,846828250202;0,877639578894;1,10812247101;7,21949811582;1,58687771282;2,35070665154;0,246830780191;2,73430673797;3,69044388806;9,25185763542;7,83075402775;6,92621669091;4,15124179883;0,400240819755;3,04264192243;5,75817480197;1,00689656475;9,97777807751;14,1112120684;9,80145177967;6,17860014882;8,23036023762;7,33467611408;10,0201785269;1,85509315627;0,458753593745;0,244312431382;3,56732608657;0,26129531376;0,937545373632;0,250065637038;0,455729857695;0,414655170016;-0,427882387858;0,0246171518962;2,17100047929
1430;0,692248993097;0,503533810881;0,786178121629;4,80558575106;0,774170155514;0,774081982247;3,67195161907;0,334514630891;7,35717734863;0,90403850839;7,28342001716;6,60633622663;3,34865310131;0,338284432262;4,42249821017;0,567901755666;0,379030644576;0,641773556638;3,60531247706;0,422795166184;0,465696924571;3,86357380723;9,83010009634;3,0195222035;6,46998502803;3,14886709095;1,02371625353;0,945883947166;1,68707001849;1,05947580369;3,93555000468;1,04061564862;3,29116548686;0,844460475299;0,905454465846;0,898675088735;1,08866606633;7,01260981016;1,49573433567;2,28510913798;0,258945212186;2,53635426364;3,423630175;8,65766726331;7,59995667984;6,11802422691;3,78712194912;0,218431757848;2,61242730796;5,45649656447;0,631737920591;9,25721110523;13,4267973287;9,08707232934;5,79806042856;7,97377651066;7,060793289;9,32380615788;1,35169927961;0,642274405527;0,35166913154;3,49278834794;0,257515398099;0,943133437375;0,321882940174;0,597879441503;0,438036354867;-0,356820796568;0,0925914361054;2,25143022891
1440;0,569960744535;0,462544273187;0,612431803504;4,58144373271;0,557855188169;0,598884634696;3,47262800623;0,176536194745;7,32889975465;0,812915291563;7,19009664269;6,31681849727;3,41286684711;0,270901025023;4,25876254994;0,409148047323;0,281195347022;0,457015119904;3,47363259597;0,403705291301;0,294345880204;3,62375759437;9,45560683308;2,94813395122;6,2264789298;3,0775064262;0,880297899723;0,849848109815;1,61945992737;0,950163098292;3,65779183851;0,91970454753;3,20645768189;0,823565418835;0,819179602805;0,858080175595;0,957775340791;6,89309473956;1,52522729217;2,30110818671;0,192783530707;2,45724265204;3,25467623998;8,66653151542;7,62763895828;5,99651482118;3,79493640798;0,354230708021;2,94126014341;5,36705822348;0,917431928261;9,17028066752;13,3484897945;8,69645469592;5,69529283843;7,88425607972;7,07928155885;9,33472770363;1,54368741119;0,563359307174;0,319730505967;3,24284259279;0,259787317222;0,847186410592;0,274600709653;0,404544484959;0,34843510307;-0,420149149221;-0,0172212839777;2,24415953251
1450;0,650640211893;0,465818843781;0,804636490851;4,42215298071;0,617466108139;0,632606792326;3,42452171496;0,209414929394;7,24798703007;0,869466504107;6,99574498182;6,23078616891;3,37620130846;0,411886948688;4,08768999419;0,560273097099;0,345212310267;0,496289869392;3,62430847224;0,425021939614;0,586035864744;3,77978249221;9,54472086816;3,02339494679;6,41645989848;3,32518499138;0,934192243298;0,907498160293;1,57252079122;0,878495907138;3,73606949611;0,898813604478;3,18816105736;0,835283666108;0,752401603578;0,882459734052;1,0375570413;6,95646035036;1,50451236049;2,27037309069;0,12841241704;2,51081821847;3,31432037272;8,82560341713;7,65159892047;5,79128879208;3,6342674115;0,29890074206;3,06581873653;5,41961733928;0,873995538789;9,05737267075;13,0047429803;8,51871955054;5,56312487944;7,92253911419;7,00339204061;9,30514537285;1,45950122765;0,478971009743;0,26901062418;3,19846021736;0,218550655077;0,920956797485;0,226058135382;0,478898889432;0,40389345015;-0,350186324632;0,071596588951;2,25205890168
1460;0,694447254175;0,534809785404;0,764287993638;4,6111037073;0,750915148198;0,744691928524;3,62729547181;0,260687448655;7,29900516651;0,960232156119;7,02525229276;6,14177461067;3,24984373058;0,33240721939;4,36288865975;0,633704097556;0,400180437359;0,634153730591;3,76339281116;0,503677272254;0,535039978088;3,80004992127;9,4506058902;3,03529263581;6,39352487296;3,1364267292;1,05884611909;0,956723252371;1,59531070826;1,14441361116;3,8026457084;0,979385650685;3,3770888232;0,868406486483;0,853720814533;0,951841151399;1,114033256;7,38350855562;1,54053500798;2,33578784125;0,249598363282;2,6412247036;3,43261963041;8,78542034737;7,67427908254;5,92419345716;3,70483621923;0,350550425031;2,6864562517;5,41783139102;0,783655510467;8,91479407371;12,9907920661;8,37655196914;5,49451547919;7,94754226428;7,04324114359;9,29020810212;1,36758333701;0,611759872146;0,327693632394;3,31886643678;0,32227770309;1,01548775862;0,375040083047;0,62339046641;0,50887670378;-0,2006106341;0,117202756712;2,25491834401
1470;0,538050512843;0,407574004221;0,585994444504;4,49590396507;0,595970403883;0,617884332163;3,5742830726;0,181962662243;7,32855493871;0,768750759811;7,21289485195;6,19738910033;3,32723367244;0,143237482779;4,40318824979;0,412736562405;0,15123343423;0,432372375033;3,63567784948;0,262760390118;0,29735261819;3,63892681999;9,34708778579;2,90404159163;6,15973334469;2,97275193222;1,09147480565;0,919552271218;1,55906598701;1,01995353029;3,81399638875;0,920081038398;3,62455628396;0,878555372388;0,883489200627;0,83613778193;1,12701040816;7,83862653055;1,66012064977;2,35366052519;0,245499768606;2,84118126428;3,70544821927;9,26213325575;7,72033207733;6,22597835108;3,69710741589;0,349307216017;2,80711177571;5,33978618533;0,814905181921;9,06614813331;13,188185395;8,41068979739;5,50120565186;7,76195070978;7,03507735989;9,6700203829;1,47803905358;0,576100414446;0,337693394983;3,37810595021;0,213961945581;0,779553448419;0,220637736319;0,465258493452;0,349305362171;-0,477780171538;-0,172597333411;2,18485171075
1480;0,687109230519;0,494024877228;0,733743051528;4,6583031516;0,673475342494;0,661165257044;3,76590878349;0,24574467635;7,75064957446;0,882461476555;7,48891967111;6,58212264853;3,44536321694;0,378649433363;4,43364553474;0,597283871598;0,376207164924;0,54932106106;3,91221244601;0,348259855255;0,356200939499;3,66997084814;9,52081556521;2,98415850915;6,35027638503;3,08665721911;1,0217150786;0,892981598039;1,59670471489;1,05669947614;3,98303059491;0,958964378349;3,84279508144;0,845726018337;0,749642228961;0,861504645788;1,10952267048;8,40704183859;1,68275499915;2,37876440886;0,215174914472;3,24103167;4,02314148539;9,79000782978;7,80102909323;6,86887123009;3,7676892754;0,41503367795;2,94197867119;5,48812158411;0,976378889148;9,19968959106;13,1277739795;8,51121802459;5,67359504972;7,96988720446;6,97702902806;10,2197658842;1,5978712469;0,556193576157;0,388750552933;3,73377488508;0,269637997143;0,926013211803;0,28982780806;0,487579801401;0,407849189466;-0,334912482904;0,207766867759;2,25736392978
1490;0,635806865238;0,473292227744;0,723110989297;4,72587381876;0,609342688626;0,657013663962;3,94898929142;0,234941716218;7,94279641664;0,871196978034;7,48577051354;6,49297793828;3,31011442032;0,328552027042;4,65746709194;0,531092962785;0,336252624519;0,523300034299;4,37605678567;0,661405823075;0,740525856911;4,07017914203;9,80752285511;3,08266946792;6,63692964827;3,44573232967;1,28946911476;1,06138089668;1,81857715295;1,17721156706;4,38243162195;1,11417854683;4,41983978165;0,995757300956;0,974202808621;1,01161252177;1,28817946026;9,2894955583;1,8666021847;2,45664363169;0,400840655005;3,71852500855;4,49553427696;10,3695137327;7,92822769604;7,57803111504;3,97930406694;0,339379607067;2,90974043977;5,55730771226;0,856283182318;9,3078645411;13,3635577937;8,65917415735;5,87430216616;8,05331205288;7,05659890803;10,7407133653;1,6631572206;0,442885406325;0,215321493854;3,95654558793;0,204012431765;0,923223644504;0,202697562397;0,462577641076;0,378285312317;-0,369202907721;0,0321291686696;2,11152443112
1500;0,824488095989;0,543877305335;0,703856642311;4,97394564877;0,749268277495;0,797265395078;4,34490068931;0,277171466915;8,56901930091;0,937854084657;8,14469463137;7,16065841509;3,57737528694;0,327656147374;5,20127290426;0,614417049223;0,360983166518;0,668048568885;4,57387772113;0,503408152877;0,451530970201;3,96525997554;9,92673917933;2,9728029105;6,65219183911;3,137012761;1,35116138481;0,979424638598;1,60842769977;1,12004136472;4,38175884161;0,947393148517;4,66248620845;0,866240951361;0,88324932576;0,883565338111;1,21925289626;9,80228372071;1,917525738;2,47105551104;0,246238342858;4,04758694807;4,70823151833;11,0660975819;8,04710303076;8,46210422032;4,13236214691;0,442700840513;2,93618782019;5,7512359741;1,04895959097;9,58321034522;13,6920464835;8,94560754542;6,0427264067;8,19004808937;7,25657445034;11,4725675799;1,85318834474;0,69898797142;0,428222803731;4,47664611388;0,3365343956;1,02650788522;0,409603724128;0,588670992566;0,496642575249;-0,26893223935;0,159282931036;2,2569779302
1510;0,484905467962;0,308796742246;0,560995946938;4,70238460876;0,481536752972;0,520702544501;4,27761045093;0,0284502153118;8,74213900656;0,675979633031;8,27339102698;7,2608987396;3,48999137601;0,12958034398;5,1074821104;0,202495381087;0,124620096923;0,332521041805;4,60006001954;0,334715596752;0,286223533512;3,87934507331;9,94462218424;2,90060517203;6,72071023534;2,97190126135;1,43982768231;0,939622151444;1,62110327024;1,18849049374;4,55480270619;1,03029238357;5,02530985764;0,872897466572;0,883879021515;0,826516886438;1,31974785838;10,5458966088;2,01428473325;2,48476265704;0,387859911686;4,40765994532;5,17025581167;11,7222275402;8,14749475673;9,51163173943;4,1359688882;0,522053051475;2,99320739723;5,7606201264;1,12195026944;9,8176113295;14,018896352;9,16526525428;6,23129745351;8,23587251196;7,18164499144;12,090757337;1,95822857685;0,509533638852;0,23411665158;4,49026197373;0,121780431421;0,69102581148;0,165012823297;0,305288439043;0,204543760548;-0,563921301158;-0,349125917772;2,113643996
1520;0,795591381464;0,420435026907;0,768286813451;4,98810707889;0,644111245096;0,71351517875;4,59649454148;0,183803323621;9,08069581713;0,91083455845;8,62922350429;7,54704856364;3,66825604994;0,268286033017;5,32680232134;0,526925588153;0,320730713591;0,601166978212;4,94657942987;0,507659198117;0,538056796764;4,16421187566;10,1961450005;2,98994637;7,05482365927;3,21225514285;1,70486660443;1,02658528716;1,71167475365;1,26354506811;4,90539481938;1,05587848186;5,51740820168;1,01227374341;0,93599479016;0,966091504263;1,44265820574;11,2585308281;2,09183381035;2,57205423057;0,325266893262;5,06225197616;5,67430599628;12,3019504451;8,26479638299;10,3162593373;4,38618222271;0,423930714643;2,80508947879;5,9085266033;1,13248321909;10,1169385758;14,1682471528;9,22875118772;6,43243173604;8,3562618774;7,32271657756;12,8416583829;1,97978247397;0,472995641325;0,251933157324;4,98202791793;0,244288088235;0,93871257594;0,186137211899;0,459982192781;0,397299988624;-0,294052813961;-0,00372832628151;2,10341493391
1530;1,06036789275;0,699556884405;0,944657818048;5,37521600862;0,994213103469;1,04157163556;5,12620238844;0,480869144294;9,88874352065;1,13524777149;9,37272225434;8,26513896259;4,05153535274;0,534374521662;6,06153080862;0,863209531867;0,522003062314;0,887166470723;5,36438486612;0,733327859549;0,70556026308;4,38994924202;10,6899907528;3,11154392629;7,36139392556;3,53681359459;1,99092505474;1,14938613476;1,89313143215;1,4247746345;5,10946096562;1,25100928716;6,05432192704;1,08368663282;1,12455642619;1,06915195334;1,5891152147;12,0953411103;2,34250492461;2,72094055149;0,492267006276;5,67955933742;6,31561164842;12,8737093288;8,29944838757;11,2162495456;4,61663162366;0,442874742257;2,82618339449;6,16087306972;1,22939275335;10,423235604;14,6045486083;9,68957734054;6,70200716189;8,54250950551;7,4310648986;13,4585491887;2,15424431647;0,776231373668;0,504163173623;5,6435194717;0,407918072385;1,19085107946;0,563748310966;0,864963255444;0,72456045439;0,110631473662;0,58806543403;2,30897633915
1540;0,760408127559;0,382950806857;0,629036259567;5,20559027793;0,586662773756;0,81164032979;5,14336514797;0,161126557959;10,1834100913;0,798907887726;9,49729469518;8,60053835416;3,97060844596;0,22058818556;6,04893701876;0,414691935591;0,223190855815;0,566363298323;5,38208773306;0,467889811403;0,435666736187;4,23055557617;10,8069800863;2,93761579593;7,47733555112;3,15782594767;2,09430898592;1,20999192815;1,74456449888;1,43138358714;5,32625502065;1,18432926813;6,58007059286;1,1221581748;1,12854592483;0,975369434419;1,66887777482;12,7571621207;2,50347451781;2,77823201366;0,453276566377;6,0874217604;6,68777560668;13,6373883367;8,62946622283;12,2685624928;4,94400667222;0,638487242336;3,22640191482;6,30335215082;1,48700513053;10,7907806564;15,1105962436;10,1526111554;7,0557728345;8,60327612937;7,5744924315;14,2081460075;2,46381087538;0,624136619373;0,420486993911;5,89774228164;0,22897250124;0,851801714169;0,322420153064;0,532699589898;0,329808656834;-0,516867978407;-0,137597259292;2,16341570826
1550;0,933585214812;0,464398767908;0,797335848463;5,24729067451;0,70020806861;0,793950120402;5,37727083142;0,220527587995;10,5493814238;0,876692073178;10,0323015034;8,91767868698;4,17958055716;0,289719425152;6,25730615361;0,5401407038;0,346539076298;0,6004977903;5,61251428768;0,423352948544;0,363656822609;4,28633838163;10,9781964544;2,90908129186;7,72209384075;3,01522943019;1,98286060706;1,05308583215;1,8663540966;1,42653562281;5,3198765036;1,1319297922;6,84588088161;1,07589772036;0,977905012349;0,891321706368;1,47380721579;13,3757946538;2,3431289641;2,57206051356;0,376316449099;6,49816813199;7,10717550253;14,4092086188;8,68271132594;13,2483340207;5,01214401717;0,745255283859;3,17538006199;6,37664345159;1,4209372527;11,1275122823;15,371976515;10,382237824;7,17529773195;8,88610549612;7,55099802171;14,9946437035;2,58010195439;0,617417758782;0,321461112442;6,23768030948;0,253473249231;0,956730511976;0,322250968513;0,543408726828;0,524112138982;-0,37001498628;-0,0330702179012;2,14491112147
1560;1,28952187522;0,572845896149;1,02200331897;5,49294319075;0,901778592045;1,06267733193;5,79119723104;0,403537605752;10,9472148486;1,14697937398;10,4500422294;9,4075292992;4,38050027489;0,535264566408;6,7138548751;0,820824139639;0,522140406304;0,914875286785;6,20645127001;0,756182228607;0,880866058896;4,66661245953;11,5985574949;3,20995548133;8,12592237621;3,65767596911;2,43021422306;1,19014217639;1,98862579063;1,59398127483;5,54851385764;1,30314735168;7,41021393861;1,17908763314;1,17822516255;1,04255367369;1,75117368717;14,1283839927;2,54616721524;2,84326636424;0,614021791054;7,0929030147;7,75630129366;14,9264434908;8,9022503588;14,1986450129;5,2072434826;0,617407975844;2,97055508786;6,58465731438;1,46099018859;11,361692516;15,5406207519;10,5156574462;7,42283781376;9,03468939318;7,66637298646;15,5115877688;2,46066557345;0,690779013826;0,448405992062;6,65417909697;0,367441798317;1,22887124033;0,504824660986;0,810730803381;0,714544359711;0,063219916887;0,398254987766;2,18997958132
1570;1,25278547347;0,562300189931;0,880955051645;5,64711308863;0,90104412333;1,09470990961;5,94434270786;0,341761554509;11,4637872975;1,05069362013;10,6015634755;9,61735744673;4,33463326717;0,369440713477;6,86702285205;0,710885725607;0,420110178935;0,890267415272;6,27103510942;0,568903313112;0,697521057316;4,75499656906;11,585579392;3,10976687078;8,26101447421;3,47693394879;2,56515145882;1,27406734224;1,79884105951;1,613660564;5,76272109818;1,32904961657;7,73681566751;1,24335188737;1,21325886631;1,01689837069;1,81753916676;14,6455737182;2,78362191412;2,88814273606;0,611838136058;7,52162237725;8,00790881667;15,4564967688;9,05669346101;15,0255496934;5,57977060243;0,757269435766;3,06702074929;6,77732724563;1,66837895391;11,7560400815;16,1250173172;10,8794493579;7,65377868812;9,20254663185;7,85727280699;16,1226543884;2,77025442124;0,71495706816;0,498861962387;7,03323793011;0,338234085774;1,11181928652;0,490817554017;0,768324525062;0,624915364871;-0,128942188277;0,22588743915;2,21882147809
1580;1,1481401842;0,463159096892;0,702154788851;5,46920690467;0,70585199895;0,982584181527;6,04096494456;0,266897671978;11,5498675359;0,868579711206;11,0182503468;9,98705823631;4,56344438319;0,234905329537;6,92613825617;0,446381671077;0,252883334939;0,693416790465;6,31653982242;0,469665486166;0,415318543715;4,56201108112;12,0216399046;2,98804299817;8,36601989633;3,06249280226;2,52249002231;1,2202848988;1,93343264886;1,62658289693;5,8618912453;1,37177380397;8,08881767927;1,17163547841;1,15642149018;0,965342588513;1,77753214362;15,0027314274;2,77718990579;2,82212681116;0,533102870043;7,88018873912;8,44067814834;15,7673463214;9,02493261517;15,6310691103;5,72807483932;0,737937816437;3,05598172376;6,63392497914;1,66208459275;11,7708111239;16,3363925572;10,9671222875;7,73405756576;9,03559254913;7,80117199909;16,5610241434;2,63235353524;0,709837304611;0,470140060301;7,21961326798;0,290464779091;0,969288667121;0,414509529673;0,643876928147;0,467858623012;-0,340829346783;0,033062447102;2,20742766486
1590;1,46296480684;0,551957201541;0,986117704611;5,6160569792;0,902096390369;1,04380188399;6,3158180783;0,39083248603;11,9973758446;1,08399588392;11,5329183898;10,4399729755;4,8857833625;0,472499210342;7,21369258285;0,774755549815;0,488344825903;0,923099383688;6,50247802732;0,702851063286;0,760289813473;4,81036379147;12,2148796518;3,10023334603;8,72769488199;3,44982722571;2,75261457472;1,20472515054;2,02296009311;1,6687072636;5,90556499151;1,33267508098;8,34647772289;1,26533058592;1,19705028319;1,05143592356;1,81608213476;15,3383360374;2,86128504954;2,92689261156;0,648674871063;8,23519100371;8,7908438166;16,3007209338;9,24701582955;16,3757617448;5,88461477975;0,999416380787;3,34480879776;6,98068244201;1,92722985004;12,3118433679;16,630072951;11,4263536326;8,02868363658;9,52242800957;7,9365804179;17,2148787474;2,99580294241;0,722934887803;0,458562110096;7,59058513571;0,332208194433;1,16061540975;0,513479245927;0,829682312314;0,674708031941;-0,0173454944719;0,331731547804;2,23771696282
1600;1,66035656555;0,689021853249;1,12698006766;5,80936849381;1,07100353429;1,17661177368;6,54014558042;0,454923698273;12,3524456258;1,25072927022;11,7549310768;10,9004273553;4,9765982208;0,564811298275;7,46825686445;1,01887652567;0,584261033494;1,12139044048;6,83136919749;0,681663811177;0,917347138523;4,98278977495;12,4826853957;3,12720461931;8,80188932203;3,70538511538;3,04563988858;1,34314304766;1,96975460676;1,75828508378;6,01675646521;1,41583594289;8,63415357917;1,28053426107;1,30624443671;1,13619271104;1,89515013673;15,6532843407;2,98011706506;3,03180390388;0,716340093704;8,54498848957;9,15477614145;16,7470531396;9,52303481219;17,065441191;6,34481982889;1,09275541734;3,52652445257;7,24711925481;1,99929567358;12,7338805728;16,9663201663;11,7890109106;8,40544223386;9,8564773668;8,20407923791;17,673577512;3,19877875875;0,794421813647;0,525989400575;7,89688695903;0,465687509134;1,31810272173;0,603213983587;0,943458889485;0,852120391283;0,127819152352;0,516756425503;2,20576396214
